message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"新年新氣象，斷開束縛，斷開煩惱！粉絲衝過來領優惠券吧！你希望未來的每一天都＿全＿美？留言告訴團長吧！

立馬下載優惠劵：
http://goo.gl/L0G59G",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/607208726018360/?type=3,https://www.facebook.com/kfctaiwan/posts/607972122608687:0,2014-01-01T03:00:01+0000,photo,Timeline Photos,324273577645211_607208726018360,17,424,NONE,424,false,false,ranked,9,false
5、4、3、2、1……團長又來祝大家新年快樂囉~~~~！粉絲們一起來大聲歡呼「Happy New Year！」,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/607207646018468/?type=3,https://www.facebook.com/kfctaiwan/posts/607556555983577:0,2013-12-31T16:00:01+0000,photo,Timeline Photos,324273577645211_607207646018468,36,931,NONE,931,false,false,ranked,11,false
"今天上班心不在焉的粉絲請按讚！
跟團長一樣活潑的粉絲請喊：「可惡～想逃～～」
大家一起放縱訂餐，狂嗑炸雞，怒吃蛋撻吧！

＊美味特搜：http://www.kfcclub.com.tw/Menu/Delivery/
＊網路訂餐：http://goo.gl/bdDopd (優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/603068316432401/?type=3,https://www.facebook.com/kfctaiwan/posts/607055139367052:0,2013-12-31T00:00:01+0000,photo,Timeline Photos,324273577645211_603068316432401,5,220,NONE,220,false,false,ranked,2,false
"超熱門的辦公室人氣王，就是－金黃薄脆雞歡聚餐啦！
中午想吃這個的粉絲請按讚！想到要凹誰請客的粉絲請喊：「＿ ＿來買單！」",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/606122176127015/?type=3,https://www.facebook.com/kfctaiwan/posts/606122256127007:0,2013-12-30T01:46:27+0000,photo,Timeline Photos,324273577645211_606122176127015,17,470,NONE,470,false,false,ranked,13,false
"元旦放假，聰明的粉絲一定想好要怎麼慶祝了
團長還是想瞎操心一下：
不管是跨年前和同事先嗑一頓，還是跨年夜好好犒賞自己！
建議提前網路/電話預約，才不會在當天又冷又餓又想哭唷QQ

＊美味特搜：http://www.kfcclub.com.tw/Menu/Delivery/
＊網路訂餐：http://goo.gl/bdDopd (優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",,https://www.facebook.com/kfctaiwan/posts/603067143099185,2013-12-28T14:30:01+0000,status,,324273577645211_603067143099185,1,86,NONE,86,false,false,ranked,0,false
"怕辣的朋友不要怕，好吃的金黃薄脆雞上市囉！
吃辣的朋友有得吃，經典的咔啦脆雞持續熱賣！
好朋友就是要一起吃金黃薄脆雞歡聚餐
薄脆一半、咔啦一半、感情不會【＿】！
知道空格要填什麼的粉絲請、作、答

PS：跨年吃這個感覺也不錯耶 (團長流口水ing...)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/603066616432571/?type=3,https://www.facebook.com/kfctaiwan/posts/604095356329697:0,2013-12-27T00:30:00+0000,photo,Timeline Photos,324273577645211_603066616432571,20,434,NONE,434,false,false,ranked,7,false
"上班族朋友有福了！小確幸TEA TIME到！暖冬期間限定優惠！
列印或拍照出示本優惠券，買2顆蛋撻(原價)
就送熱美式咖啡乙杯！週一到週日，天天都是蛋撻下午茶Happy Day！


活動期間：2013/12/17~2014/2/3",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599843106754922/?type=3,https://www.facebook.com/kfctaiwan/posts/603477843058115:0,2013-12-26T00:30:00+0000,photo,Timeline Photos,324273577645211_599843106754922,53,458,NONE,458,false,false,ranked,10,false
,https://www.facebook.com/kfctaiwan/videos/602988863107013/,https://www.facebook.com/kfctaiwan/videos/602988863107013/,2013-12-25T05:49:10+0000,video,,324273577645211_602988863107013,7,118,NONE,118,false,false,ranked,1,false
白色耶誕，白髮蒼蒼的爺爺在忙甚麼？爺爺正忙著＿＿＿＿！知道答案的粉絲請留言！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599903446748888/?type=3,https://www.facebook.com/kfctaiwan/posts/602494199823146:0,2013-12-24T16:00:00+0000,photo,Timeline Photos,324273577645211_599903446748888,1,280,NONE,280,false,false,ranked,27,false
"好多大節日就要來臨了～快告訴團長
粉絲特別想和家人一起吃哪些美食呢？(肋排?焗烤?..或其他)",,https://www.facebook.com/kfctaiwan/posts/602257386513494,2013-12-24T05:13:24+0000,status,,324273577645211_602257386513494,,212,NONE,212,false,false,ranked,4,false
"粉絲喜歡薄的炸雞？脆的炸雞？肯德基新口味金黃薄脆雞，讓你感受又薄又脆又嫩又多汁的全新好味道，粉絲吃過了嗎？？

更多美味請上官網：http://www.kfcclub.com.tw/Menu/Delivery/
＊網路訂餐：http://goo.gl/bdDopd (加入會員優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/videos/602188389853727/,https://www.facebook.com/kfctaiwan/videos/602188389853727/,2013-12-24T01:58:05+0000,video,,324273577645211_602188389853727,9,122,NONE,122,false,false,ranked,3,false
"叮叮噹叮叮噹，炸雞多閃亮，肯德基聖誕大餐，你～訂了嗎？
兩天前預購外帶/外送滿千元就送新品-雞米花分享盒券($129)
任何桶餐炸雞都可以更換最新口味""金、黃、薄、脆、雞"" !

找美味：http://www.kfcclub.com.tw/Menu/Delivery/
＊網路訂餐：http://goo.gl/bdDopd (加入會員優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599884140084152/?type=3,https://www.facebook.com/kfctaiwan/posts/601635279909038:0,2013-12-23T02:00:00+0000,photo,Timeline Photos,324273577645211_599884140084152,10,301,NONE,301,false,false,ranked,6,false
"你吃過幾年的冬至湯圓呢？今年換換口味，替家人加一味！
肯德基黑糖＿ ＿蛋撻全新上市！知道新口味是什麼的粉絲
請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599882106751022/?type=3,https://www.facebook.com/kfctaiwan/posts/600806786658554:0,2013-12-21T16:00:02+0000,photo,Timeline Photos,324273577645211_599882106751022,9,450,NONE,450,false,false,ranked,22,false
"粉絲今年要交換禮物還是玩桌遊呢？肯德基炸雞聖誕不缺席！
兩天前預購外帶/外送滿千元就送新品-雞米花分享盒券($129)
任何桶餐炸雞都可更換最新口味""金黃薄脆雞""唷 ！先搶先贏！

找美味：http://www.kfcclub.com.tw/Menu/Delivery/
＊網路訂餐：http://goo.gl/bdDopd (優惠多多)
＊外送專線：4128-000(是你餓吧!鈴鈴鈴)",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599904753415424/?type=3,https://www.facebook.com/kfctaiwan/posts/600134726725760:0,2013-12-20T16:00:03+0000,photo,Timeline Photos,324273577645211_599904753415424,9,226,NONE,226,false,false,ranked,1,false
"聖誕辦趴替！就找肯德基！三重優惠X'mas so happy～
1.兩天前預購滿千送新品-雞米花分享盒禮券(原價$129)
2.網路會員訂餐滿$700送1.25L瓶裝可樂
3.網路訂餐買原味蛋撻禮盒只要$100(可升級換新口味)

團長小提醒:炸雞還可以更換新品""金黃薄脆雞""唷 !


立即網路訂餐：http://goo.gl/bdDopd",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/599854213420478/?type=3,https://www.facebook.com/kfctaiwan/posts/599864283419471:0,2013-12-20T03:00:00+0000,photo,Timeline Photos,324273577645211_599854213420478,14,322,NONE,322,false,false,ranked,1,false
"肯德基全新上市【金黃薄脆雞雙拼餐】只要$399！
整份全餐含有4塊金黃薄脆雞、4塊咔拉脆雞、1份大雞米花、1份大薯、4杯小可！是不是很想立刻大快朵頤！
網路訂餐叫外送，還可享加購原味蛋撻禮盒只要$100的優惠唷！想要行動的粉絲請、打、【GO！】

網路訂餐GOGOGO：http://goo.gl/bdDopd",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/595443350528231/?type=3,https://www.facebook.com/kfctaiwan/posts/599340020138564:0,2013-12-19T02:00:00+0000,photo,Timeline Photos,324273577645211_595443350528231,26,395,NONE,395,false,false,ranked,8,false
"沒嚐過肯德基【日式黑糖麻糬蛋撻】朋友看這邊！
香濃Q彈黑糖麻糬口感許你一個甜蜜暖冬>/////////<
即日起列印、手機或拍照出示嘗鮮券，兩顆蛋撻只要$49！
想吃的粉絲請、喊、又


活動期間：2013/12/17~2014/1/27",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/595440843861815/?type=3,https://www.facebook.com/kfctaiwan/posts/598446686894564:0,2013-12-17T16:00:01+0000,photo,Timeline Photos,324273577645211_595440843861815,119,783,NONE,783,false,false,ranked,50,false
"肯德基全新上市【金黃薄脆雞雙拼餐】只要$399！
整份全餐含有4塊金黃薄脆雞、4塊咔拉脆雞、1份大雞米花、1份大薯、4杯小可
你想要找幾位好朋友一起分享呢？？？？？",https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/598176386921594/?type=3,https://www.facebook.com/kfctaiwan/posts/598176446921588,2013-12-17T02:16:29+0000,photo,KFC's cover photo,324273577645211_598176386921594,21,399,NONE,399,false,false,ranked,9,false
"想不到薄皮也能擁有香脆口感？肯德基辦到了！
嚴選雞肉醃漬入味，再以獨門裹粉工法，加上11種神祕香料配方，新鮮現炸，香氣十足的薄脆外皮，結合鮮嫩多汁的雞肉，全新上市【金黃＿ ＿ ＿】！搭配中可嘗鮮價只要$99！
口口咬下驚艷無比！知道新炸雞叫什麼的粉絲請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/595440360528530/?type=3,https://www.facebook.com/kfctaiwan/posts/598170373588862:0,2013-12-17T02:00:01+0000,photo,Timeline Photos,324273577645211_595440360528530,59,635,NONE,635,false,false,ranked,43,false
"早安！Good morning！Bonjour！哩後！歐嗨呦！阿尼喲！咕登踏克﹗星期一大早爺爺來跟大家問好～
告訴團長你們這個周末過得好嗎？？？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/595927590479807/?type=3,https://www.facebook.com/kfctaiwan/posts/597654276973805:0,2013-12-16T02:00:01+0000,photo,Timeline Photos,324273577645211_595927590479807,12,331,NONE,331,false,false,ranked,11,false
"恐怖哦～恐怖到了極點哦！萬事不通，快來吃雞避凶！
有人知道今天是什麼日子嗎？反應超快的粉絲請、搶、答！

提示....【＿ ＿ ＿星期五】",,https://www.facebook.com/kfctaiwan/posts/595416723864227,2013-12-13T02:00:01+0000,status,,324273577645211_595416723864227,1,266,NONE,266,false,false,ranked,37,false
"叮叮噹叮叮噹鈴聲多響亮～粉絲們
卡片買了沒？買了～襪子掛了嗎？OK～
現在只缺一頓大餐！肯德基今年特別推出【聖誕＿＿餐】
就是要陪大家過白色耶誕～
知道空格要填什麼的粉絲請、留、言！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/591737267565506/?type=3,https://www.facebook.com/kfctaiwan/posts/595250913880808:0,2013-12-12T02:00:01+0000,photo,Timeline Photos,324273577645211_591737267565506,21,438,NONE,438,false,false,ranked,37,false
"大家都吃過了嗎？最夯的紙包雞～
跟團長說說你最近吃了幾次吧～～～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/591736317565601/?type=3,https://www.facebook.com/kfctaiwan/posts/594699473935952:0,2013-12-11T02:00:01+0000,photo,Timeline Photos,324273577645211_591736317565601,22,615,NONE,615,false,false,ranked,37,false
"【烤翅視力測驗】
下午三點..........團長已經盯了一整天的螢幕
真的快老花眼了…@@
粉絲們看的到最下面那排雞翅的方向嗎？
眼尖的粉絲請、搶、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/591735604232339/?type=3,https://www.facebook.com/kfctaiwan/posts/594220633983836:0,2013-12-10T07:00:01+0000,photo,Timeline Photos,324273577645211_591735604232339,22,346,NONE,346,false,false,ranked,18,false
"早餐吃來吃去，中式好？西式好？
其實都沒關係！早餐天天吃，口味天天換！
快來下載列印或拍照出示優惠券
冷冷的冬天來一份肯德基早餐吧！
團長出發了～你呢？

立馬下載優惠劵:
http://goo.gl/L0G59G",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/591735084232391/?type=3,https://www.facebook.com/kfctaiwan/posts/593405544065345:0,2013-12-09T01:00:01+0000,photo,Timeline Photos,324273577645211_591735084232391,10,195,NONE,195,false,false,ranked,2,false
"今晚亞洲冬季棒球聯盟賽
中華 V.S. 多明尼加 
粉絲們想好要吃幾塊炸雞，把敵手轟炸出去了嗎???
A.五塊雞桶
B.八塊雞桶
C.十塊雞桶
D.多少塊都吃得下

留言請、選、擇！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/590500911022475/?type=3,https://www.facebook.com/kfctaiwan/posts/591555470917019:0,2013-12-06T02:00:01+0000,photo,Timeline Photos,324273577645211_590500911022475,8,374,NONE,374,false,false,ranked,70,false
天氣冷總是特別想喝湯，什麼湯跟烤雞最搭呢？團長覺得是【＿、＿、濃、湯】啦！手扒雞溫暖餐剛好能滿足巴豆夭夭的人對炸雞、烤雞、濃湯和薯條的渴望！知道團長最愛什麼湯的粉絲請、留、言！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/586699371402629/?type=3,https://www.facebook.com/kfctaiwan/posts/590839127655320:0,2013-12-05T02:00:01+0000,photo,Timeline Photos,324273577645211_586699371402629,26,546,NONE,546,false,false,ranked,23,false
"爺爺和團長最近常常一起吃午餐，紙包雞打開來整個香到不行！！粉絲們也吃過了嗎～留言告訴團長你覺得紙包雞哪一點最優秀？？？
1.一打開就有撲鼻香氣!
2.湯汁淋上雞汁飯好吃!
3.紙包雞肉質鮮嫩入味!
4.以後吃不到該怎麼辦!
5.請粉絲自由發揮～～",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/582974571775109/?type=3,https://www.facebook.com/kfctaiwan/posts/590307507708482:0,2013-12-04T02:00:01+0000,photo,Timeline Photos,324273577645211_582974571775109,14,389,NONE,389,false,false,ranked,15,false
"爺爺午餐大抉擇～到底要吃哪一個，才能解除午餐危飢？
1.咔拉雞腿堡激省午晚餐
2.吮指雙雞XL套餐
3.煙燻起司霸王捲激省午晚餐
4.五塊雞桶餐

請有經驗的大家幫爺爺選、一、個～～",,https://www.facebook.com/kfctaiwan/posts/586698444736055,2013-12-03T02:00:00+0000,status,,324273577645211_586698444736055,4,278,NONE,278,false,false,ranked,26,false
什麼時候最想來一塊雞?,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/586877074718192/?type=3,https://www.facebook.com/kfctaiwan/posts/589088581163708:0,2013-12-02T02:00:01+0000,photo,Timeline Photos,324273577645211_586877074718192,12,657,NONE,657,false,false,ranked,24,false
寒流來襲，粉絲們有多穿一點嗎？肯德基新商品也跟你們一樣包的緊緊緊唷！《＿ ＿ ＿》用錫箔封住所有美味，打開來口口都溫暖！知道這項熱呼呼餐點是什麼的粉絲請、作、答！,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/586676028071630/?type=3,https://www.facebook.com/kfctaiwan/posts/587281528011080:0,2013-11-29T02:00:00+0000,photo,Timeline Photos,324273577645211_586676028071630,15,484,NONE,484,false,false,ranked,46,false
今天11/28是感恩節！就讓肯德基爺爺提供好吃的紐奧良手扒雞溫暖餐，請餐廳小幫手們外送到你家吧！留言告訴爺爺，今天的你特別想要感謝誰呢？,https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/582976628441570/?type=3,https://www.facebook.com/kfctaiwan/posts/586590178080215:0,2013-11-28T02:00:01+0000,photo,Timeline Photos,324273577645211_582976628441570,9,412,NONE,412,false,false,ranked,25,false
"還沒好好的感受～♪  雪花綻放的氣候～♪
我們一起共餐～♪  會更明白什麼是溫暖～♪
肯德基新上市【紐奧良手扒雞＿ ＿餐】，有多汁烤雞、酥脆炸雞、玉米濃湯，知道這個新餐點叫什麼名字的粉絲
請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/582975988441634/?type=3,https://www.facebook.com/kfctaiwan/posts/586035938135639:0,2013-11-27T02:00:01+0000,photo,Timeline Photos,324273577645211_582975988441634,58,709,NONE,709,false,false,ranked,50,false
"「雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞雞包紙紙包雞」

大家們知道世界上最會做《紙包雞》的太太是誰嗎？知道答案的粉絲請留言！

http://www.youtube.com/watch?v=u7Noxp6apN8",http://www.youtube.com/watch?v=u7Noxp6apN8,https://www.facebook.com/kfctaiwan/posts/582975381775028,2013-11-26T02:00:01+0000,video,麥兜的故事 麥太太世界－紙包雞,324273577645211_582975381775028,8,196,NONE,196,false,false,ranked,14,false
"在屋頂吃著《＿包雞》～♪
在屋頂和我愛的人～♪
讓香草點綴成最浪漫的一餐～♪♪
擁抱這時刻、這一分一秒、全都停止
開始流口水、有得吃最美～～♪♪

知道空格要填什麼的粉絲請、作、答",,https://www.facebook.com/kfctaiwan/posts/583113931761173,2013-11-25T02:00:01+0000,status,,324273577645211_583113931761173,2,337,NONE,337,false,false,ranked,70,false
"是你餓吧-鈴鈴鈴！4128《＿ ＿ ＿》！
現在最夯的義式香草紙包雞，你～吃過了嗎？
現在就揪團一起享用紙包雞包紙包雞！
知道肯德基外送電話是什麼的粉絲請、作、答！",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/577389785666921/?type=3,https://www.facebook.com/kfctaiwan/posts/582926918446541:0,2013-11-22T02:00:01+0000,photo,Timeline Photos,324273577645211_577389785666921,36,549,NONE,549,false,false,ranked,27,false
"今天11/21是世界問候日！肯德基爺爺和餐廳小幫手們，一起向世界各地的粉絲們大聲問好！:D
留言告訴爺爺，你今天好不好呀？？？",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/577383882334178/?type=3,https://www.facebook.com/kfctaiwan/posts/582377745168125:0,2013-11-21T02:00:01+0000,photo,Timeline Photos,324273577645211_577383882334178,22,1032,NONE,1032,false,false,ranked,23,false
"【微笑模範生-宜蘭家樂福曾玟靜 】
高中就加入KFC的玟靜，剛好遇到新月廣場開幕，有好多幼稚園包場，為了好玩大家還一起折氣球帶活動，小朋友都被這個漂亮姐姐逗得很開心！

現在玟靜讀大學又回來實習，開始提供更貼心的服務囉 ，總是和有大量餐點需求的客人，一起討論怎麼買最澎湃最划算！請大家一起留言鼓勵：
「宜蘭家樂福店好棒！玟靜真是So Good！！」",https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/577388175667082/?type=3,https://www.facebook.com/kfctaiwan/posts/581730275232872:0,2013-11-20T02:00:01+0000,photo,Timeline Photos,324273577645211_577388175667082,3,92,NONE,92,false,false,ranked,4,false
